文件路径,识别结果,位置,置信度,用时
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338244318962097,0.016003847122192383
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.016003847122192383
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453912138938904,0.016003847122192383
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589622974395752,0.016003847122192383
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681032657623291,0.016003847122192383
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730502128601074,0.016003847122192383
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8762703537940979,0.016003847122192383
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825709223747253,0.016003847122192383
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851962089538574,0.016003847122192383
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944832682609558,0.016003847122192383
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6688777208328247,0.01300191879272461
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338530421257019,0.01300191879272461
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.01300191879272461
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453339338302612,0.01300191879272461
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589977025985718,0.01300191879272461
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681846261024475,0.01300191879272461
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730449676513672,0.01300191879272461
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8763450384140015,0.01300191879272461
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825592398643494,0.01300191879272461
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851784467697144,0.01300191879272461
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944618105888367,0.01300191879272461
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6690359115600586,0.01400303840637207
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338244318962097,0.01400303840637207
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.01400303840637207
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453912138938904,0.01400303840637207
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589622974395752,0.01400303840637207
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681032657623291,0.01400303840637207
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730502128601074,0.01400303840637207
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8762703537940979,0.01400303840637207
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825709223747253,0.01400303840637207
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851962089538574,0.01400303840637207
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944832682609558,0.01400303840637207
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6688777208328247,0.013003110885620117
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338530421257019,0.013003110885620117
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.013003110885620117
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453339338302612,0.013003110885620117
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589977025985718,0.013003110885620117
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681846261024475,0.013003110885620117
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730449676513672,0.013003110885620117
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8763450384140015,0.013003110885620117
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825592398643494,0.013003110885620117
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851784467697144,0.013003110885620117
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944618105888367,0.013003110885620117
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6690359115600586,0.015003204345703125
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338244318962097,0.015003204345703125
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.015003204345703125
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453912138938904,0.015003204345703125
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589622974395752,0.015003204345703125
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681032657623291,0.015003204345703125
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730502128601074,0.015003204345703125
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8762703537940979,0.015003204345703125
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825709223747253,0.015003204345703125
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851962089538574,0.015003204345703125
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944832682609558,0.015003204345703125
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6688777208328247,0.015003681182861328
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338530421257019,0.015003681182861328
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.015003681182861328
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453339338302612,0.015003681182861328
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589977025985718,0.015003681182861328
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681846261024475,0.015003681182861328
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730449676513672,0.015003681182861328
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8763450384140015,0.015003681182861328
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825592398643494,0.015003681182861328
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851784467697144,0.015003681182861328
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944618105888367,0.015003681182861328
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6690359115600586,0.05601239204406738
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338244318962097,0.05601239204406738
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.05601239204406738
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453912138938904,0.05601239204406738
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589622974395752,0.05601239204406738
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681032657623291,0.05601239204406738
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730502128601074,0.05601239204406738
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8762703537940979,0.05601239204406738
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825709223747253,0.05601239204406738
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851962089538574,0.05601239204406738
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944832682609558,0.05601239204406738
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6688777208328247,0.04500985145568848
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338530421257019,0.04500985145568848
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.04500985145568848
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453339338302612,0.04500985145568848
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589977025985718,0.04500985145568848
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681846261024475,0.04500985145568848
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730449676513672,0.04500985145568848
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8763450384140015,0.04500985145568848
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825592398643494,0.04500985145568848
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851784467697144,0.04500985145568848
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944618105888367,0.04500985145568848
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6690359115600586,0.05301237106323242
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338244318962097,0.05301237106323242
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.05301237106323242
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453912138938904,0.05301237106323242
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589622974395752,0.05301237106323242
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681032657623291,0.05301237106323242
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730502128601074,0.05301237106323242
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8762703537940979,0.05301237106323242
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825709223747253,0.05301237106323242
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851962089538574,0.05301237106323242
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944832682609558,0.05301237106323242
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6688777208328247,0.05701422691345215
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338530421257019,0.05701422691345215
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.05701422691345215
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453339338302612,0.05701422691345215
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589977025985718,0.05701422691345215
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681846261024475,0.05701422691345215
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730449676513672,0.05701422691345215
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8763450384140015,0.05701422691345215
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825592398643494,0.05701422691345215
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851784467697144,0.05701422691345215
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944618105888367,0.05701422691345215
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6690359115600586,0.041008949279785156
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338244318962097,0.041008949279785156
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.041008949279785156
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453912138938904,0.041008949279785156
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589622974395752,0.041008949279785156
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681032657623291,0.041008949279785156
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730502128601074,0.041008949279785156
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8762703537940979,0.041008949279785156
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825709223747253,0.041008949279785156
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851962089538574,0.041008949279785156
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944832682609558,0.041008949279785156
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6688777208328247,0.04600977897644043
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338530421257019,0.04600977897644043
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.04600977897644043
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453339338302612,0.04600977897644043
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589977025985718,0.04600977897644043
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681846261024475,0.04600977897644043
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730449676513672,0.04600977897644043
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8763450384140015,0.04600977897644043
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825592398643494,0.04600977897644043
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851784467697144,0.04600977897644043
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944618105888367,0.04600977897644043
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6690359115600586,0.06401467323303223
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338244318962097,0.06401467323303223
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.06401467323303223
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453912138938904,0.06401467323303223
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589622974395752,0.06401467323303223
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681032657623291,0.06401467323303223
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730502128601074,0.06401467323303223
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8762703537940979,0.06401467323303223
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825709223747253,0.06401467323303223
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851962089538574,0.06401467323303223
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944832682609558,0.06401467323303223
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6688777208328247,0.030007123947143555
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338530421257019,0.030007123947143555
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.030007123947143555
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453339338302612,0.030007123947143555
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589977025985718,0.030007123947143555
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681846261024475,0.030007123947143555
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730449676513672,0.030007123947143555
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8763450384140015,0.030007123947143555
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825592398643494,0.030007123947143555
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851784467697144,0.030007123947143555
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944618105888367,0.030007123947143555
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6690359115600586,0.025005340576171875
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338244318962097,0.025005340576171875
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.025005340576171875
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453912138938904,0.025005340576171875
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589622974395752,0.025005340576171875
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681032657623291,0.025005340576171875
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730502128601074,0.025005340576171875
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8762703537940979,0.025005340576171875
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825709223747253,0.025005340576171875
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851962089538574,0.025005340576171875
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944832682609558,0.025005340576171875
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6688777208328247,0.029006481170654297
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338530421257019,0.029006481170654297
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.029006481170654297
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453339338302612,0.029006481170654297
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589977025985718,0.029006481170654297
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681846261024475,0.029006481170654297
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730449676513672,0.029006481170654297
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8763450384140015,0.029006481170654297
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825592398643494,0.029006481170654297
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851784467697144,0.029006481170654297
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944618105888367,0.029006481170654297
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6690359115600586,0.026005268096923828
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338244318962097,0.026005268096923828
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.026005268096923828
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453912138938904,0.026005268096923828
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589622974395752,0.026005268096923828
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681032657623291,0.026005268096923828
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730502128601074,0.026005268096923828
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8762703537940979,0.026005268096923828
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825709223747253,0.026005268096923828
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851962089538574,0.026005268096923828
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944832682609558,0.026005268096923828
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6688777208328247,0.02500605583190918
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338530421257019,0.02500605583190918
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.02500605583190918
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453339338302612,0.02500605583190918
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589977025985718,0.02500605583190918
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681846261024475,0.02500605583190918
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730449676513672,0.02500605583190918
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8763450384140015,0.02500605583190918
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825592398643494,0.02500605583190918
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851784467697144,0.02500605583190918
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944618105888367,0.02500605583190918
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6690359115600586,0.02400517463684082
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338244318962097,0.02400517463684082
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.02400517463684082
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453912138938904,0.02400517463684082
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589622974395752,0.02400517463684082
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681032657623291,0.02400517463684082
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730502128601074,0.02400517463684082
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8762703537940979,0.02400517463684082
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825709223747253,0.02400517463684082
7AC3C59A53E809DCDBE8809130440A88.mp4,淋巴细胞,"[261, 295, 549, 574]",0.8851962089538574,0.02400517463684082
7AC3C59A53E809DCDBE8809130440A88.mp4,中性粒细胞,"[0, 0, 237, 117]",0.8944832682609558,0.02400517463684082
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 163, 69, 243]",0.6688777208328247,0.02300572395324707
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜碱细胞,"[276, 49, 615, 163]",0.7338530421257019,0.02300572395324707
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[575, 6, 639, 160]",0.8337348103523254,0.02300572395324707
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[146, 291, 236, 445]",0.8453339338302612,0.02300572395324707
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[52, 434, 203, 590]",0.8589977025985718,0.02300572395324707
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[0, 479, 77, 633]",0.8681846261024475,0.02300572395324707
7AC3C59A53E809DCDBE8809130440A88.mp4,嗜酸细胞,"[0, 191, 160, 519]",0.8730449676513672,0.02300572395324707
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[161, 517, 237, 634]",0.8763450384140015,0.02300572395324707
7AC3C59A53E809DCDBE8809130440A88.mp4,红细胞,"[41, 163, 231, 262]",0.8825592398643494,0.02300572395324707
